full date,Item name,all
2022.06.10 22:30,cacao,"[Reply to deleted post] Political leaders who cry out for the law are losing money after eating 9 million won worth of blood tactics, so what will catch your eye? Just one word."
2022.06.10 23:26,cacao,The American stock market is being slaughtered.. All the cherry blossoms are wrong lol
2022.06.10 23:40,cacao,Any group owner of a large corporation is not the same chairman and chairman just because they make money by making a lot of money.
2022.06.10 23:48,cacao,Inflation continues to rise The largest input in 41 years 2022.06.10. Revised 10:16 PM2022.06.10. 11:21 pm Reporter Kwang-Tae Kim 7 19 Using the text summary bot text-to-speech service
2022.06.10 23:52,cacao,"80,000..I worked hard to support it, but now I have to let it go."
2022.06.11 00:05,cacao,"During the collapse of US Nasdaq futures, if it is certain to enter the 70,000 won level on Monday, the ban on follow-up declines step by step"
2022.06.11 00:29,cacao,"Is it pine nuts? A price I couldn't even expect or imagine ㅋ I'll have to buy it at that price, just wait and see ㅎ There's no stop loss, you can escape anyway if you take good care of your mind If you keep telling me to be blunt like anyone on YouTube, I can't escape heh"
2022.06.11 00:31,cacao,Chilcao Oh Na-yong? ㅋㅋㅋ How is the world changing? Have you ever invested in company embezzlement? Trying to turn himself in later and make an alibi for the embezzlement? I'd rather go to Jeongseon and play baccarat lol
2022.06.11 00:32,cacao,"Things you have to overcome to get wealth. KAKAO stock is cut in half. Operating profit continues to rise for the next two years. Although the Nasdaq and other bubbles have occurred and are under downward pressure with inflation as an excuse, the current KAKAO share price is correct to buy, but the conditions are psychologically making it difficult to handle it. In such a case, holding is the answer, but it is not easy to bear it because you are a human being."
2022.06.11 01:20,cacao,"I'm heading towards the 60th at Yuwolbong, where KAKAO breaks 60,000 won."
2022.06.11 02:05,cacao,"In this case, diversify investment in themed stocks or move to the Sino-Russian stock market, or the Sino-Russian stock market."
2022.06.11 02:12,cacao,"KAKAO is 35 trillion Epay is 11 trillion? If other fermented rice bowls mobilize 50 trillion won, Samsung is now 350 trillion won. Do you really have any thoughts? Do all KAKAO affiliates pay dividends?"
2022.06.11 02:19,cacao,"don't understand realistically, so the company that pays 0.5% dividends is also in the phase of commercial bankruptcy, but isn't it just something written in the eyes of KAKAO? Just say one word. Why should I buy this stock? Some convincing reason"
2022.06.11 02:22,cacao,"My eyes are closed, so the number of views is going to go up, tell me something Older days, it's just me."
2022.06.11 02:37,cacao,"When is 150,000 won coming? I want to eat octopus sashimi."
2022.06.11 02:47,cacao,"I came down from Deogyusan Big step dancing with Bitcoin, the rescue team will not come. Dow 3 is broken. KOSPI 2400 goes. enjoy the horror"
2022.06.11 04:15,cacao,Have you seen Oh My God Dow?
2022.06.11 04:25,cacao,Are you sleeping? Look at the makeup. Are you going to sleep quickly?
2022.06.11 04:28,cacao,"What the US CPI (Consumer Price Index) 8.6 Means The US Nasdaq Dow S&P ended with a collapse. Now, let's think about it here, it hit 8.6 and the oil price continues to rise. Oil and natural gas accounted for a large portion of the low CPI. Of course, everything else is a plus, but the main causes of inflation are oil and natural gas. Doesn't the FOMC know about this? If you look at the oil price trend and natural gas trend in June now, it is clear that the CPI for June will be higher than the CPI for May. If that's the case, then the conclusion is that the FOMC would have confirmed that by raising interest rates, it will not be able to catch both expected inflation and inflation. The world economy is revitalized only when oil and natural gas prices are caught, but Saudi Arabia is not answering Biden's phone call and is flirting. Continued The US wants to maintain the hegemony of the dollar, and China, an emerging power, will try to raise the status of the yuan. I don't think so, when should I buy stocks? I think it's time for oil and natural gas prices to collapse. Then I get water."
2022.06.11 04:33,cacao,"On Monday, the shell KAKAO entered 70,000 units, but still expensive, the most overvalued among the top 10 stocks by market cap"
2022.06.11 05:24,cacao,Starting from Monday 6Gap drop Sayonara
2022.06.11 05:42,cacao,"I came down from Deogyusan. I'm sweating, I can't sleep, and I have anorexia. For those who suffer from headaches for no apparent reason, only run 2 laps to and from Deogyusan on the weekend. fade away"
2022.06.11 05:52,cacao,"Those who don't like KAKAO don't make a sound and don't study Dana. If a seed like human garbage spreads its mouth open, it goes behind Niami. close up sucker"
2022.06.11 06:04,cacao,Estimated price for next week is 58.900 out of 68.500 at the beginning of the week End of 47.100
2022.06.11 06:10,cacao,"Can't sleep on the weekend? The market crashed hahaha But apart from your worries, the world is running fine. Of course, Ukraine and Russia are in the middle of a war. I'll write a few words for those who are anxious. I'm reading a book called The Smart Investor by Benjamin Graham. Among the articles written here, how should I invest in growth stocks? This is the average performance of growth stock funds, not individual stocks. If individual stocks are difficult, a fund will perform much better. I need to draw a table, but I can't draw a table here, so I'll show you a rough chart. 1 year 1970 5 years 66-70 10 years 61-70 Dividend yield 1970 17 large growth stock funds - 7.5% 23.2% 121.1% 2.3% Small growth stocks 196 funds Group A -17.7% 20.3% 102.1% 1.6% 38 small growth stock funds Group B - 4.7% 23.2% 106.7% 1.4% 15 funds with “growth stock” in their title -14.2% 13.8% 97.4% 1, 7% S&P 500 3.5% 16.1% 104.7% 3.4% Dow 8.7% 2.9% 83,0% 3.7% This is a table from the book. If you do a growth stock fund, this is the rate of return. If you think that the current funds are about -10%, it's not much different from now. Because it exposes you to a lot of volatility, it will be very difficult for those who are starting stocks or experiencing a decline for the first time in this bear market. However, there are people who do not have a hard time in a market like this. Those who invest only enough to not shake everything in their investment proportion. Put simply, putting in a lot of money is insecure. Your bowl gets smaller that much. Even if it goes down even a little, you can't stand it and you lose a stop. Conversely, even if it rises even a little, you can't stand it and you lose money. Figure out how much you can afford, and if you don't think it can withstand large volatility, give the investment. This is right. Money to buy a house Money saved for a lifetime. Never buy stocks with this kind of money, and it is right to put it in bonds or savings accounts. And if you think you're not good at any stock or market, do the fund. The best fund managers can make big money for your money for a small fee. Warren Buffett told his wife that if he died, I advised the S&P 500 to keep 90% bonds and 10% bonds. This is why the world's top 20 market caps 30 years ago were banking stocks/automobiles/construction stocks, etc. There were many Japanese companies. What would have happened, everything has changed. Simply put, the world has developed over the past 30 years. Then, the way I do not lose money in such a changing world is to invest in an index fund, so the fund managers can change stocks and eat the fruits. You think KAKAO is really good, so am I. We are still growing and have future development potential and expandability, so when we play games, we call them OP characters. It's the same with Naver. Fortunately, I was born in my country, so I was able to get to know these two stocks well. But if you go to comp.fnguide.com and check the KAKAO consensus, you know. It is said that the current value has come down to 25%. Benjamin Graham also said that growth stocks should be bought below 25%. In other words, from now on, this is a really attractive section. No one knows how far it will fall. No one knows how far it will rise. And don't buy it all at once just because you decide to buy it. It's the weekend, so don't just think about stocks. Go out for a walk or watch a movie with your family. Worry doesn't stop you from falling, and worry doesn't stop climbing. Let's all do our best together ^^"
2022.06.11 06:20,cacao,"KAKAO Group Yoon Do-ri regime ended, KAKAO fell to 30,000 won"
2022.06.11 06:44,cacao,"Are you guys trembling, it will be over soon"
2022.06.11 06:53,cacao,"Hahaha Seok-yeol is taking measures against North Korea ㅋㅋ I think Moon Jae-in was like North Korea, so he took advantage of it."
2022.06.11 06:58,cacao,A gloomy weekend to see how much damage will come
2022.06.11 06:58,cacao,"Pleasant jackpot again From the beginning to the bottom of the peak, the end of the day goes down and down"
2022.06.11 06:58,cacao,"There is nothing wrong with 40,000, and even with 100,000, there is nothing wrong with the stock."
2022.06.11 07:58,cacao,Naver is too high priced compared to Naver Pay bank is missing.
2022.06.11 08:01,cacao,Is there really any Jewish capital?? It looks like the dishes are being washed
2022.06.11 08:12,cacao,"This stock ~~ 100% Coming up to the early 70,000 Watch the oil price rise. In this country, the oil price has risen by 50%, and inflation is rising. The US stock market will continue to fall, and the domestic stock market will also continue to crash. I don't buy it. It's definitely coming to the early 70's. It's not far."
2022.06.11 08:15,cacao,Kao Kao is definitely a close friend
2022.06.11 08:23,cacao,"Tsukao This year, the dividend will be 30 won. The cherry will become rich. What are you doing with the hungry? The stock price has been cut in half for a year. poor"
2022.06.11 08:24,cacao,stock market crash. Invest by referring to this article Current account turns to deficit in 2 years… Concerns over 'twin deficit' until fiscal balance 2022.06.11. 8:02 am Recommended by Park Hyun-joon and 2 others 2 Text summary bot Use text-to-speech service Change font size Send to SNS Impact of soaring international raw material prices
2022.06.11 08:28,cacao,"The words that a YouTuber called Andura had been talking for over two years were bullshit. The KOSPI will exceed 4,000, and the KAKAO share price will go up to 1 million won? Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm"
